@relation adult-data-training-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {United-States,Cambodia,England,Puerto-Rico,Canada,Germany,Outlying-US(Guam-USVI-etc),India,Japan,Greece,South,China,Cuba,Iran,Honduras,Philippines,Italy,Poland,Jamaica,Vietnam,Mexico,Portugal,Ireland,France,Dominican-Republic,Laos,Ecuador,Taiwan,Haiti,Columbia,Hungary,Guatemala,Nicaragua,Scotland,Thailand,Yugoslavia,El-Salvador,Trinadad&Tobago,Peru,Hong,Holand-Netherlands}
@attribute salary {>50K,<=50K}

@data
0.150685,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,<=50K
0.60274,Private,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,<=50K
0.30137,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.027397,Private,11th,0.4,Never-married,Other-service,Not-in-family,Black,Male,0,0.397959,United-States,<=50K
0.178082,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.150685,Private,Assoc-acdm,0.733333,Married-civ-spouse,Tech-support,Husband,White,Male,0.433196,0.704082,United-States,>50K
0.684932,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.397959,Canada,>50K
0.794521,Self-emp-inc,HS-grad,0.533333,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,0,0.346939,United-States,>50K
0.684932,Self-emp-not-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.244898,United-States,>50K
0.39726,Private,HS-grad,0.533333,Divorced,Craft-repair,Not-in-family,White,Male,0.399679,0.397959,United-States,<=50K
0.246575,Private,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0.704082,United-States,<=50K
0.739726,Private,7th-8th,0.2,Widowed,Exec-managerial,Not-in-family,White,Male,0,0.397959,United-States,>50K
0.561644,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.150685,Self-emp-inc,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,Black,Male,0,0.397959,United-States,>50K
0.342466,Private,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.397959,United-States,>50K
0.328767,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.55102,United-States,>50K
0.246575,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.44898,United-States,<=50K
0.041096,Private,Some-college,0.6,Never-married,Adm-clerical,Own-child,White,Female,0,0.112245,United-States,<=50K
0.082192,Private,Some-college,0.6,Divorced,Exec-managerial,Unmarried,White,Female,0,0.244898,United-States,<=50K
0.136986,Private,HS-grad,0.533333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.424242,0.44898,United-States,>50K
0.506849,State-gov,Doctorate,1,Never-married,Exec-managerial,Not-in-family,White,Female,0,0.5,United-States,>50K
0.547945,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0.397959,South,>50K
0.39726,Private,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.438776,United-States,>50K
0.068493,Private,Bachelors,0.8,Never-married,Exec-managerial,Own-child,White,Female,0,0.061224,United-States,<=50K
0.054795,?,Some-college,0.6,Never-married,?,Own-child,White,Female,0,0.397959,United-States,<=50K
0.219178,Private,7th-8th,0.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.232877,Private,Some-college,0.6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.433196,0.397959,United-States,>50K
0.369863,Local-gov,Bachelors,0.8,Divorced,Prof-specialty,Own-child,White,Female,0,0.602041,United-States,<=50K
0.60274,Private,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.383838,0.397959,United-States,<=50K
0.232877,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.5,United-States,<=50K
0.027397,Private,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Female,0,0.397959,United-States,<=50K
0.863014,Self-emp-not-inc,7th-8th,0.2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.295918,United-States,<=50K
0.452055,Private,11th,0.4,Divorced,Other-service,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.438356,Private,Bachelors,0.8,Divorced,Exec-managerial,Unmarried,White,Female,0,0.397959,United-States,>50K
0.287671,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.436639,0.653061,United-States,>50K
0.465753,State-gov,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.346939,United-States,>50K
0.465753,Self-emp-not-inc,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,United-States,>50K
0.465753,State-gov,Assoc-voc,0.666667,Divorced,Prof-specialty,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.383562,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.219178,Federal-gov,HS-grad,0.533333,Never-married,Exec-managerial,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.041096,?,Some-college,0.6,Never-married,?,Own-child,White,Female,0,0.295918,United-States,<=50K
0.09589,Private,Assoc-acdm,0.733333,Separated,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0.397959,United-States,>50K
0.39726,Private,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.436639,0.397959,United-States,>50K
0.479452,Private,HS-grad,0.533333,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.397959,United-States,<=50K
0,Private,10th,0.333333,Never-married,Other-service,Other-relative,White,Male,0,0.142857,United-States,<=50K
0.041096,Private,Some-college,0.6,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.397959,United-States,<=50K
0.506849,Private,Some-college,0.6,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0.561224,Haiti,>50K
0.109589,Private,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.383562,Private,Some-college,0.6,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.465753,Private,Assoc-voc,0.666667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.027397,?,Some-college,0.6,Never-married,?,Other-relative,White,Female,0,0.142857,United-States,<=50K
0.534247,State-gov,Bachelors,0.8,Separated,Prof-specialty,Not-in-family,White,Female,0,0.377551,?,<=50K
0.260274,Private,HS-grad,0.533333,Never-married,Other-service,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.232877,Private,Some-college,0.6,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.5,United-States,<=50K
0.09589,Private,Bachelors,0.8,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0.397959,United-States,<=50K
0.287671,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,Cuba,>50K
0.438356,Local-gov,HS-grad,0.533333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.328767,Local-gov,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.397959,United-States,>50K
0.205479,Private,9th,0.266667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.315068,Self-emp-not-inc,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.44898,United-States,>50K
0.39726,Private,Some-college,0.6,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.397959,United-States,>50K
0.30137,Private,Bachelors,0.8,Never-married,Exec-managerial,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.164384,State-gov,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.142857,United-States,<=50K
0.342466,Private,Bachelors,0.8,Married-spouse-absent,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0.397959,United-States,<=50K
0.328767,Private,HS-grad,0.533333,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0.397959,United-States,<=50K
0.479452,Self-emp-inc,Some-college,0.6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.602041,United-States,>50K
0.342466,Self-emp-inc,Doctorate,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.44898,United-States,>50K
0.09589,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.44898,United-States,<=50K
0.356164,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.205479,Private,Some-college,0.6,Divorced,Exec-managerial,Unmarried,White,Female,0,0.295918,United-States,<=50K
0.369863,Private,Prof-school,0.933333,Divorced,Prof-specialty,Not-in-family,White,Female,0,1,United-States,<=50K
0.643836,?,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0.040816,United-States,<=50K
0.191781,State-gov,Some-college,0.6,Never-married,Other-service,Own-child,White,Female,0,0.653061,United-States,<=50K
0.232877,Private,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
0.150685,Private,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.136986,Private,Masters,0.866667,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0.397959,Hong,>50K
0.178082,Self-emp-not-inc,HS-grad,0.533333,Divorced,Other-service,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.260274,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.136986,Private,Bachelors,0.8,Never-married,Tech-support,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.835616,Self-emp-inc,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.549128,0.397959,United-States,>50K
0.232877,Private,Bachelors,0.8,Married-civ-spouse,Sales,Husband,White,Male,0,0.44898,United-States,>50K
0.424658,Private,HS-grad,0.533333,Never-married,Sales,Own-child,White,Male,0,0.397959,United-States,<=50K
0.191781,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.377551,?,>50K
0.232877,Private,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.433196,0.397959,United-States,>50K
0.013699,Private,11th,0.4,Never-married,Sales,Own-child,White,Female,0,0.091837,United-States,<=50K
0.712329,Private,11th,0.4,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.164384,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.520408,Yugoslavia,>50K
0.424658,Private,Some-college,0.6,Divorced,Exec-managerial,Not-in-family,White,Female,0,0.377551,United-States,<=50K
0.150685,?,HS-grad,0.533333,Married-civ-spouse,?,Wife,White,Female,0,0.163265,Honduras,<=50K
0.205479,Private,11th,0.4,Never-married,Transport-moving,Own-child,White,Male,0,0.397959,United-States,<=50K
0.054795,Private,Some-college,0.6,Never-married,Prof-specialty,Own-child,White,Male,0,0.091837,United-States,<=50K
0.136986,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.340909,0.602041,United-States,>50K
0.356164,Private,Some-college,0.6,Never-married,Adm-clerical,Unmarried,White,Male,0,0.479592,United-States,>50K
0.219178,Private,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.5,United-States,<=50K
0.260274,Self-emp-not-inc,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.602041,United-States,>50K
0.506849,Private,11th,0.4,Divorced,Adm-clerical,Not-in-family,White,Male,0,0.397959,United-States,>50K
0.643836,?,Bachelors,0.8,Married-civ-spouse,?,Husband,White,Male,0,0.5,United-States,>50K
0.438356,Private,Masters,0.866667,Divorced,Exec-managerial,Unmarried,White,Male,0.402893,0.44898,United-States,>50K
0.356164,Private,Assoc-voc,0.666667,Married-civ-spouse,Tech-support,Wife,White,Female,0.436639,0.316327,United-States,>50K
0.09589,State-gov,Some-college,0.6,Never-married,Other-service,Not-in-family,White,Female,0,0.397959,Canada,<=50K
0.109589,Private,Some-college,0.6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.397959,United-States,<=50K
0.534247,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.397959,United-States,<=50K
0.328767,State-gov,HS-grad,0.533333,Never-married,Transport-moving,Not-in-family,White,Female,0,0.397959,United-States,>50K
0.123288,Private,Assoc-acdm,0.733333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,>50K
0.068493,Private,Some-college,0.6,Never-married,Protective-serv,Own-child,White,Male,0,0.244898,United-States,<=50K
0.671233,Private,Some-college,0.6,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.397959,Canada,<=50K
0.876712,?,Prof-school,0.933333,Married-civ-spouse,?,Husband,White,Male,0,0.234694,United-States,>50K
0.082192,Private,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0.653061,United-States,<=50K
0.260274,Private,11th,0.4,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0.397959,United-States,<=50K
0.575342,Private,10th,0.333333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.340909,0.397959,United-States,>50K
0.232877,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.44898,United-States,<=50K
0.315068,Self-emp-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.5,United-States,>50K
0.328767,Private,Assoc-acdm,0.733333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.397959,United-States,<=50K
0.630137,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.479592,United-States,>50K
0.39726,Self-emp-inc,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.549128,0.5,United-States,>50K
0.506849,Private,11th,0.4,Married-civ-spouse,Other-service,Wife,Black,Female,0,0.397959,United-States,>50K
0.273973,Local-gov,Bachelors,0.8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.433196,0.397959,United-States,>50K
0.60274,Self-emp-inc,HS-grad,0.533333,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.346939,United-States,>50K
0.534247,Private,10th,0.333333,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.054795,Private,Some-college,0.6,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0.453168,0.397959,United-States,<=50K
0.191781,Private,HS-grad,0.533333,Never-married,Craft-repair,Not-in-family,White,Male,0,0.346939,United-States,<=50K
0.356164,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,<=50K
0.164384,Private,Assoc-voc,0.666667,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,>50K
0.260274,Federal-gov,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,United-States,>50K
0.60274,Self-emp-not-inc,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.346939,United-States,>50K
0.273973,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.755102,United-States,>50K
0.452055,Local-gov,Prof-school,0.933333,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0.520408,United-States,>50K
0.671233,Private,Some-college,0.6,Married-civ-spouse,Sales,Husband,White,Male,0,0.234694,United-States,>50K
0.39726,Private,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0.397959,United-States,>50K
0.547945,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0.433196,0.397959,United-States,>50K
0.479452,Private,5th-6th,0.133333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,Mexico,<=50K
0.561644,Self-emp-inc,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,United-States,<=50K
0,Private,11th,0.4,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.193878,Peru,<=50K
0.30137,Private,Prof-school,0.933333,Married-civ-spouse,Sales,Husband,White,Male,0.554408,1,United-States,>50K
0.342466,?,Some-college,0.6,Never-married,?,Not-in-family,White,Male,0,0.44898,United-States,<=50K
0.027397,Private,Some-college,0.6,Never-married,Adm-clerical,Not-in-family,White,Male,0,0.397959,United-States,<=50K
0.205479,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.5,United-States,>50K
0.342466,Private,Masters,0.866667,Married-civ-spouse,Sales,Husband,White,Male,0,0.5,?,>50K
0.287671,Private,HS-grad,0.533333,Separated,Sales,Unmarried,White,Female,0,0.091837,United-States,<=50K
0.082192,Private,Bachelors,0.8,Never-married,Exec-managerial,Own-child,White,Female,0,0.397959,United-States,<=50K
0.082192,Private,HS-grad,0.533333,Never-married,Adm-clerical,Own-child,White,Female,0,0.397959,United-States,<=50K
0.39726,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.428571,United-States,>50K
0.205479,Federal-gov,Prof-school,0.933333,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.397959,United-States,>50K
0.643836,?,Preschool,0,Married-civ-spouse,?,Husband,White,Male,0,0.397959,United-States,<=50K
0.232877,Private,9th,0.266667,Separated,Farming-fishing,Unmarried,Black,Male,0,0.397959,United-States,<=50K
0.589041,?,HS-grad,0.533333,Married-civ-spouse,?,Husband,White,Male,0,0.5,United-States,>50K
0.328767,Federal-gov,Bachelors,0.8,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0.397959,Philippines,>50K
0.547945,Private,Some-college,0.6,Never-married,Craft-repair,Not-in-family,Black,Female,0,0.397959,United-States,<=50K
0.383562,Self-emp-not-inc,Some-college,0.6,Never-married,Sales,Not-in-family,White,Male,0,0.55102,United-States,<=50K
0.342466,Local-gov,Assoc-acdm,0.733333,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,0.397959,United-States,<=50K
0.273973,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.356164,Private,Bachelors,0.8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.44898,United-States,>50K
0.287671,Self-emp-inc,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.377551,United-States,<=50K
0.506849,?,Preschool,0,Married-civ-spouse,?,Wife,White,Female,0,0.397959,Mexico,<=50K
0.493151,Private,HS-grad,0.533333,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0.397959,United-States,<=50K
0.383562,Private,Assoc-acdm,0.733333,Divorced,Transport-moving,Not-in-family,White,Male,0,0.55102,United-States,<=50K
0.191781,Federal-gov,HS-grad,0.533333,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.397959,United-States,>50K
0.164384,Private,HS-grad,0.533333,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.479592,Ireland,<=50K
0.082192,Private,Some-college,0.6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,<=50K
0.246575,Self-emp-not-inc,Assoc-acdm,0.733333,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.397959,United-States,<=50K
0.315068,Private,HS-grad,0.533333,Married-civ-spouse,Sales,Husband,White,Male,0,0.72449,United-States,>50K
0.465753,Self-emp-not-inc,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.346939,United-States,>50K
0.342466,Private,Assoc-acdm,0.733333,Married-civ-spouse,Sales,Husband,White,Male,0,0.55102,United-States,>50K
0.205479,Private,Assoc-voc,0.666667,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,United-States,>50K
0.09589,Federal-gov,HS-grad,0.533333,Never-married,Adm-clerical,Not-in-family,White,Female,0,0.397959,United-States,<=50K
0.30137,Private,HS-grad,0.533333,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.397959,United-States,>50K
0.219178,Local-gov,Bachelors,0.8,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0.704082,United-States,>50K
0.438356,Private,7th-8th,0.2,Divorced,Other-service,Unmarried,White,Female,0,0.346939,United-States,<=50K
0.30137,Private,Masters,0.866667,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.397959,Cuba,>50K
0.438356,Federal-gov,HS-grad,0.533333,Widowed,Exec-managerial,Not-in-family,White,Female,0,0.193878,United-States,<=50K
0.068493,State-gov,Bachelors,0.8,Never-married,Tech-support,Own-child,White,Female,0,0.397959,United-States,<=50K
0.123288,Private,HS-grad,0.533333,Divorced,Craft-repair,Unmarried,White,Male,0,0.397959,United-States,<=50K
0.054795,Private,Some-college,0.6,Never-married,Sales,Own-child,White,Male,0,0.397959,United-States,<=50K
0.150685,Private,HS-grad,0.533333,Divorced,Other-service,Own-child,Black,Male,0,0.346939,United-States,<=50K
0.260274,Private,Some-college,0.6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.5,United-States,>50K
0.410959,Private,11th,0.4,Divorced,Craft-repair,Own-child,White,Male,0,0.071429,United-States,<=50K
